Nepal,Dang,,Gobardiya     
Nepal,Dang,,Goltakuri     
Nepal,Dang,,Halwar     
Nepal,Dang,,Hansipur     
Nepal,Dang,,Hapur     
Nepal,Dang,,Hekuli     
Nepal,Dang,,Kabhre     
Nepal,Dang,,Koilabas     
Nepal,Dang,,Lalmatiya     
Nepal,Dang,,Laxmipur     
Nepal,Dang,,Loharpani     
Nepal,Dang,,Manpur     
Nepal,Dang,,Narayanpur     
Nepal,Dang,,Panchakule     
Nepal,Dang,,Pawan Nagar     
Nepal,Dang,,Phulbari     
Nepal,Dang,,Purandhara     
Nepal,Dang,,Rajpur     
Nepal,Dang,,Rampur     
Nepal,Dang,,Saidha     
Nepal,Dang,,Satbariya     
Nepal,Dang,,Saudiyar     
Nepal,Dang,,Shantinagar     
Nepal,Dang,,Shreegaun     
Nepal,Dang,,Sisahaniya     
Nepal,Dang,,Sonpur     
Nepal,Dang,,Syuja     
Nepal,Dang,,Tarigaun     
Nepal,Dang,,Ghorahi Municipality     
Nepal,Dang,,Tulsipur Municipality     
Nepal,Dang,,Urahari     
Nepal,Salyan,,Badagaun     
Nepal,Salyan,,Bafukhola     
Nepal,Salyan,,Bajh Kanda     
Nepal,Salyan,,Bame     
Nepal,Salyan,,Bhalchaur     
Nepal,Salyan,,Chande     
Nepal,Salyan,,Chhayachhetra     
Nepal,Salyan,,Damachaur     
Nepal,Salyan,,Dandagaun     
Nepal,Salyan,,Darmakot     
Nepal,Salyan,,Devsthal     
Nepal,Salyan,,Dhajari Pipal     
Nepal,Salyan,,Dhakadam     
Nepal,Salyan,,Dhanwang     
Nepal,Salyan,,Hiwalcha     
Nepal,Salyan,,Jimali     
Nepal,Salyan,,Kabhrechaur     
Nepal,Salyan,,Kajeri     
Nepal,Salyan,,Kalagaun     
Nepal,Salyan,,Kalimati Kalche     
Nepal,Salyan,,Kalimati Rampur     
Nepal,Salyan,,Karagithi     
Nepal,Salyan,,Kavra     
Nepal,Salyan,,Khalanga     
Nepal,Salyan,,Korbang Jhimpe     
Nepal,Salyan,,Kotbara     
Nepal,Salyan,,Kotmala     
Nepal,Salyan,,Kupinde Daha     
Nepal,Salyan,,Laxmipur     
Nepal,Salyan,,Lekhpokhara     
Nepal,Salyan,,Majh Kanda     
Nepal,Salyan,,Marke     
Nepal,Salyan,,Marmaparikanda     
Nepal,Salyan,,Mulkhola     
Nepal,Salyan,,Nigalchula     
Nepal,Salyan,,Phalawang     
Nepal,Salyan,,Pipal Neta     
Nepal,Salyan,,Rim     
Nepal,Salyan,,Saijuwal Takura     
Nepal,Salyan,,Sarpani Garpa     
Nepal,Salyan,,Sibaratha     
Nepal,Salyan,,Siddheswar     
Nepal,Salyan,,Sinwang     
Nepal,Salyan,,Suikot     
Nepal,Salyan,,Syanikhal     
Nepal,Salyan,,Tharmare     
Nepal,Salyan,,Tribeni     
Nepal,Rukum,,Aathbisdandagaun     
Nepal,Rukum,,Aathbiskot     
Nepal,Rukum,,Arma     
Nepal,Rukum,,Banfikot     
Nepal,Rukum,,Bhalakcha     
Nepal,Rukum,,Bijayaswori     
Nepal,Rukum,,Chhiwang     
Nepal,Rukum,,Chaukhawang     
Nepal,Rukum,,Chunwang     
Nepal,Rukum,,Duli     
Nepal,Rukum,,Garayala     
Nepal,Rukum,,Gotamkot     
Nepal,Rukum,,Ghetma     
Nepal,Rukum,,Hukam     
Nepal,Rukum,,Jang     
Nepal,Rukum,,Jhula     
Nepal,Rukum,,Kanda     
Nepal,Rukum,,Kankri     
Nepal,Rukum,,Khara     
Nepal,Rukum,,Kholagaun     
Nepal,Rukum,,Kol     
Nepal,Rukum,,Kotjahari     
Nepal,Rukum,,Magma     
Nepal,Rukum,,Mahat     
Nepal,Rukum,,Morawang     
Nepal,Rukum,,Muru     
Nepal,Rukum,,Khalanga     
Nepal,Rukum,,Nuwakot     
Nepal,Rukum,,Pipal     
Nepal,Rukum,,Pokhara     
Nepal,Rukum,,Purtimkanda     
Nepal,Rukum,,Pwang     
Nepal,Rukum,,Peugha     
Nepal,Rukum,,Rangsi     
Nepal,Rukum,,Ranmamaikot     
Nepal,Rukum,,Rugha     
Nepal,Rukum,,Sankha     
Nepal,Rukum,,Simli     
Nepal,Rukum,,Sisne     
Nepal,Rukum,,Rukumkot     
Nepal,Rukum,,Syalakhadi     
Nepal,Rukum,,Syalapakha     
Nepal,Rukum,,Taksera     
Nepal,Rolpa,,Aresh     
Nepal,Rolpa,,Bhabang     
Nepal,Rolpa,,Mirul     
Nepal,Rolpa,,Budagaun     
Nepal,Rolpa,,Dhawang     
Nepal,Rolpa,,Dubring     
Nepal,Rolpa,,Dubidanda     
Nepal,Rolpa,,Eriwang     
Nepal,Rolpa,,Fagaam     
Nepal,Rolpa,,Gaam     
Nepal,Rolpa,,Gairigaun     
Nepal,Rolpa,,Gajul     
Nepal,Rolpa,,Gharti Gaun     
Nepal,Rolpa,,Ghodagaun     
Nepal,Rolpa,,Gumchal     
Nepal,Rolpa,,Harjang     
Nepal,Rolpa,,Jailwang     
Nepal,Rolpa,,Jaimakasala     
Nepal,Rolpa,,Jangkot     
Nepal,Rolpa,,Jaulipokhari     
Nepal,Rolpa,,Jedwang     
Nepal,Rolpa,,Jhenam     
Nepal,Rolpa,,Jinabang     
Nepal,Rolpa,,Jungar     
Nepal,Rolpa,,Kareti     
Nepal,Rolpa,,Khumel     
Nepal,Rolpa,,Khungri     
Nepal,Rolpa,,Korchabang     
Nepal,Rolpa,,Kotgaun     
Nepal,Rolpa,,Kureli     
Nepal,Rolpa,,Liwang     
Nepal,Rolpa,,Masina     
Nepal,Rolpa,,Mijhing     
Nepal,Rolpa,,Nuwagaun     
Nepal,Rolpa,,Pachhabang     
Nepal,Rolpa,,Pakhapani     
Nepal,Rolpa,,Pang     
Nepal,Rolpa,,Rangkot     
Nepal,Rolpa,,Rangsi     
Nepal,Rolpa,,Rank     
Nepal,Rolpa,,Sakhi     
Nepal,Rolpa,,Seram     
Nepal,Rolpa,,Sirpa     
Nepal,Rolpa,,Siuri     
Nepal,Rolpa,,Talabang     
Nepal,Rolpa,,Tewang     
Nepal,Rolpa,,Thabang     
Nepal,Rolpa,,Uwa     
Nepal,Rolpa,,Badachaur     
Nepal,Rolpa,,Hwama     
Nepal,Rolpa,,Wot     
Nepal,Pyuthan,,Arkha     
Nepal,Pyuthan,,Badikot     
Nepal,Pyuthan,,Bangesal     
Nepal,Pyuthan,,Baraula     
Nepal,Pyuthan,,Barjiwang     
Nepal,Pyuthan,,Belwas     
Nepal,Pyuthan,,Bhingri     
Nepal,Pyuthan,,Bijaya Nagar     
Nepal,Pyuthan,,Bijubar     
Nepal,Pyuthan,,Bijuli     
Nepal,Pyuthan,,Chuja     
Nepal,Pyuthan,,Dakhakwadi     
Nepal,Pyuthan,,Damri     
Nepal,Pyuthan,,Dangwang     
Nepal,Pyuthan,,Dharampani     
Nepal,Pyuthan,,Dharmawati     
Nepal,Pyuthan,,Dhobaghat (Udayapur Kot)     
Nepal,Pyuthan,,Dhuwang     
Nepal,Pyuthan,,Dungegadi     
Nepal,Pyuthan,,Gothiwang     
Nepal,Pyuthan,,Hansapur     
Nepal,Pyuthan,,Jumrikanda     
Nepal,Pyuthan,,Khaira     
Nepal,Pyuthan,,Khawang     
Nepal,Pyuthan,,Khung     
Nepal,Pyuthan,,Kochiwang     
Nepal,Pyuthan,,Ligha     
Nepal,Pyuthan,,Liwang     
Nepal,Pyuthan,,Lung     
Nepal,Pyuthan,,Majhakot     
Nepal,Pyuthan,,Maranthana     
Nepal,Pyuthan,,Markawang     
Nepal,Pyuthan,,Narikot     
Nepal,Pyuthan,,Naya Gaun     
Nepal,Pyuthan,,Okharkot     
Nepal,Pyuthan,,Pakala     
Nepal,Pyuthan,,Phopli     
Nepal,Pyuthan,,Puja     
Nepal,Pyuthan,,Pythan Khalanga     
Nepal,Pyuthan,,Rajbara     
Nepal,Pyuthan,,Ramdi     
Nepal,Pyuthan,,Ruspur Kot     
Nepal,Pyuthan,,Sari     
Nepal,Pyuthan,,Swargadwarikhal     
Nepal,Pyuthan,,Syauliwang     
Nepal,Pyuthan,,Tiram     
Nepal,Pyuthan,,Torwang     
Nepal,Pyuthan,,Tusara     
Nepal,Pyuthan,,Wangemarot     
